Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
g4,Voltage,Tau 0.01,0.5389649518011119,-0.09005202258087115,0.0009052535501560539,1.647012874627476
g4,Voltage,Tau 0.01,4.3598763298234766e-14,-0.013644070557057447,0.0003763961803008285,5.636612293698507e-11
g4,Current,Order 2,0.5307152272977403,-0.06758432916982897,0.006167228370918386,2.3459914292655557
g4,Current,Order 4,0.5393523446108289,-0.05746515373593627,0.005561824674775343,2.086467392445028
g4,Current,Order 4,0.04850940688317133,-0.7804054460126687,0.014646181351757975,-1.9039411934861161
g4,Current,Order 6,1.093302965839481,-0.8360220892548599,0.004554925037402667,2.5896036007922474
g4,Current,Order 6,0.5438310962848464,-0.1340790502634405,0.009663037348778861,1.904372360023392
g4,Current,Order 6,0.004710845742748129,-8.145779119836972e-05,0.0002818589848309099,0.5867941313052845
g4,Current,Tau 1,0.5307152272977403,-0.06758432916982897,0.006167228370918386,2.3459914292655557
g4,Current,Tau 0.1,1.0903127354839186,-0.8480233000956289,0.0042728694231404145,2.662177051336784
g4,Current,Tau 0.1,0.5407924881313696,-0.13663182997148687,0.009737682053770094,1.9821249072368732
g4,Current,Tau 0.01,1.0939801622824632,-0.7404302427381734,0.003764522564719859,2.723443751873294
g4,Current,Tau 0.01,3.2567556168078165e-15,-7.31457789346444,0.0025422521734993152,-1.4301349028677977e-12
g4,Current,Tau 0.01,0.5344146341591002,-0.13677302295740382,0.009625403703256272,2.147740456130973
g4,Current,Tau 0.01,1.099082236143302e-15,-0.027767377831530785,0.0005738068798589967,1.4549070464595772e-13
g4,Active Power,Order 2,0.5437919013499614,-0.0660208341389405,6.710832253974147,1.904102582303614
g4,Active Power,Order 4,0.5468553803709396,-0.11206003868076224,8.75513106788204,1.814983098627197
g4,Active Power,Order 4,2.4649993713437624e-15,-0.40064679918615276,4.445653521548612,2.9808040499993255e-13
g4,Active Power,Order 6,1.088824081763899,-0.8657498752337046,4.528314604705728,2.419912271068096
g4,Active Power,Order 6,0.5432305387501771,-0.0924736620028535,8.248158807012091,1.8898805087111699
g4,Active Power,Order 6,0.006636815135737298,-0.0016512922161213278,0.20522203950211884,0.17451197824986492
g4,Active Power,Tau 1,0.5437919013499614,-0.0660208341389405,6.710832253974147,1.904102582303614
g4,Active Power,Tau 0.1,1.088824081763899,-0.8657498752337046,4.528314604705728,2.419912271068096
g4,Active Power,Tau 0.1,0.5432305387501771,-0.0924736620028535,8.248158807012091,1.8898805087111699
g4,Active Power,Tau 0.1,0.006636815135737298,-0.0016512922161213278,0.20522203950211884,0.17451197824986492
g4,Active Power,Tau 0.01,1.092321178406889,-0.779828911331098,3.6333613833695386,2.4069585381481446
g4,Active Power,Tau 0.01,0.5485800052521274,-0.10335639670234494,8.507834110893988,1.726089418181788
g4,Active Power,Tau 0.01,0.004644561889573906,0.002273988187062789,0.3242765106460688,0.5915612322523186
g4,Reactive Power,Order 2,0.5480779037766784,-0.07278968809784485,0.2552999469446374,-0.7276827691906668
g4,Reactive Power,Order 4,0.5462775588285858,-0.12677826709261822,0.3438994673409225,-0.6260214218592064
g4,Reactive Power,Order 4,0.018658547103092133,-0.09943033357115263,0.12192439128446274,0.9153443288207193
g4,Reactive Power,Order 6,1.1474880081568455,-1.359149451909828,0.5012921674966276,0.610716319987
g4,Reactive Power,Order 6,0.5397343705264352,-0.16285076891002565,0.4077750605794473,-0.49276570881348947
g4,Reactive Power,Order 6,0.011117833231396528,-0.1342440103344738,0.27045514689520617,1.1998318542274233
g4,Reactive Power,Tau 1,0.5480779037766784,-0.07278968809784485,0.2552999469446374,-0.7276827691906668
g4,Reactive Power,Tau 0.1,0.5480779037766784,-0.07278968809784485,0.2552999469446374,-0.7276827691906668
g4,Reactive Power,Tau 0.01,0.5480779037766784,-0.07278968809784485,0.2552999469446374,-0.7276827691906668
